Country,year,pop,region,life_exp,fertility
Armenia,1994,3290540.0,Europe & Central Asia,68.513,2.176
Armenia,1995,3223173.0,Europe & Central Asia,68.91,1.8
Armenia,1996,3172185.0,Europe & Central Asia,69.376,1.8
Armenia,1997,3134836.0,Europe & Central Asia,69.891,1.7
Armenia,1998,3109101.0,Europe & Central Asia,70.43,1.5
Armenia,1999,3090624.0,Europe & Central Asia,70.971,1.4
Armenia,2000,3076098.0,Europe & Central Asia,71.494,1.3
Armenia,2001,3065810.0,Europe & Central Asia,71.98100000000001,1.2
Armenia,2002,3061067.0,Europe & Central Asia,72.43,1.2
Armenia,2003,3060554.0,Europe & Central Asia,72.836,1.4
Armenia,2004,3062612.0,Europe & Central Asia,73.192,1.4
Armenia,2005,3065954.0,Europe & Central Asia,73.491,1.4
Armenia,2006,3069844.0,Europe & Central Asia,73.73,1.3
Armenia,2007,3074181.0,Europe & Central Asia,73.92,1.4
Armenia,2008,3079087.0,Europe & Central Asia,74.07,1.4
Armenia,2009,3084979.0,Europe & Central Asia,74.191,1.6
Armenia,2010,3092072.0,Europe & Central Asia,74.291,1.55
Armenia,2011,3100236.0,Europe & Central Asia,74.381,1.5
Armenia,2012,3108972.0,Europe & Central Asia,74.469,1.739
Armenia,2013,3117722.0,Europe & Central Asia,74.561,1.74
Aruba,1964,57031.0,America,67.113,4.059
Aruba,1965,57362.0,America,67.435,3.842
Aruba,1966,57714.0,America,67.762,3.625
Aruba,1967,58052.0,America,68.095,3.417
Aruba,1968,58388.0,America,68.436,3.2260000000000004
Aruba,1969,58725.0,America,68.78399999999999,3.054
Aruba,1970,59066.0,America,69.14,2.908
Aruba,1971,59439.0,America,69.498,2.7880000000000003
Aruba,1972,59849.0,America,69.851,2.6910000000000003
Aruba,1973,60238.0,America,70.192,2.613
Aruba,1974,60524.0,America,70.51899999999999,2.552
Aruba,1975,60654.0,America,70.834,2.506
Aruba,1976,60589.0,America,71.14,2.472
Aruba,1977,60366.0,America,71.441,2.4459999999999997
Aruba,1978,60108.0,America,71.737,2.425
Aruba,1979,59980.0,America,72.023,2.408
Aruba,1980,60099.0,America,72.294,2.392
Aruba,1981,60570.0,America,72.539,2.377
Aruba,1982,61347.0,America,72.752,2.364
Aruba,1983,62208.0,America,72.929,2.353
Aruba,1984,62833.0,America,73.071,2.342
Aruba,1985,63030.0,America,73.181,2.332
Aruba,1986,62645.0,America,73.262,2.32
Aruba,1987,61830.0,America,73.325,2.307
Aruba,1988,61069.0,America,73.378,2.291
Aruba,1989,61026.0,America,73.425,2.272
Aruba,1990,62147.0,America,73.468,2.249
Aruba,1991,64642.0,America,73.509,2.221
Aruba,1992,68286.0,America,73.544,2.187
Aruba,1993,72573.0,America,73.57300000000001,2.149
Aruba,1994,76762.0,America,73.598,2.108
Aruba,1995,80323.0,America,73.622,2.064
Aruba,1996,83069.0,America,73.645,2.021
Aruba,1997,85161.0,America,73.669,1.979
Aruba,1998,86827.0,America,73.697,1.94
Aruba,1999,88442.0,America,73.734,1.905
Aruba,2000,90271.0,America,73.783,1.874
Aruba,2001,92363.0,America,73.852,1.848
Aruba,2002,94596.0,America,73.94,1.825
Aruba,2003,96875.0,America,74.048,1.805
Aruba,2004,99046.0,America,74.175,1.786
Aruba,2005,100996.0,America,74.316,1.7690000000000001
Aruba,2006,102711.0,America,74.467,1.754
Aruba,2007,104225.0,America,74.62100000000001,1.739
Aruba,2008,105526.0,America,74.77199999999999,1.726
Aruba,2009,106612.0,America,74.919,1.713
Aruba,2010,107488.0,America,75.059,1.7009999999999998
Aruba,2011,108141.0,America,75.193,1.69
Aruba,2012,108587.0,America,75.324,1.681
Aruba,2013,108883.0,America,75.455,1.673
Australia,1964,11122567.0,East Asia & Pacific,70.65,3.154
Australia,1965,11359763.0,East Asia & Pacific,70.98,2.9730000000000003
Australia,1966,11617580.0,East Asia & Pacific,70.82,2.885
Australia,1967,11892163.0,East Asia & Pacific,71.1,2.847
Australia,1968,12175746.0,East Asia & Pacific,70.73,2.886
Australia,1969,12457299.0,East Asia & Pacific,71.14,2.887
Australia,1970,12728362.0,East Asia & Pacific,70.81,2.859
Australia,1971,12987847.0,East Asia & Pacific,71.41,2.945
Australia,1972,13236895.0,East Asia & Pacific,71.93,2.7430000000000003
Australia,1973,13472175.0,East Asia & Pacific,72.14,2.491
Australia,1974,13690285.0,East Asia & Pacific,71.89,2.3209999999999997
Australia,1975,13889696.0,East Asia & Pacific,72.84,2.148
Australia,1976,14067994.0,East Asia & Pacific,72.88,2.06
Australia,1977,14227905.0,East Asia & Pacific,73.49,2.0069999999999997
Australia,1978,14379565.0,East Asia & Pacific,73.88,1.949
Australia,1979,14536839.0,East Asia & Pacific,74.44,1.9069999999999998
Australia,1980,14709918.0,East Asia & Pacific,74.6,1.891
Australia,1981,14901610.0,East Asia & Pacific,74.96,1.935
Australia,1982,15109659.0,East Asia & Pacific,74.74,1.929
Australia,1983,15332790.0,East Asia & Pacific,75.55,1.9240000000000002
Australia,1984,15567927.0,East Asia & Pacific,76.02,1.84
Australia,1985,15812088.0,East Asia & Pacific,75.45,1.923
Australia,1986,16066496.0,East Asia & Pacific,76.13,1.868
Australia,1987,16330369.0,East Asia & Pacific,76.32,1.845
Australia,1988,16596096.0,East Asia & Pacific,76.35,1.831
Australia,1989,16853690.0,East Asia & Pacific,76.45,1.838
Australia,1990,17096153.0,East Asia & Pacific,77.05,1.902
Australia,1991,17320633.0,East Asia & Pacific,77.54,1.849
Australia,1992,17529469.0,East Asia & Pacific,77.54,1.8880000000000001
Australia,1993,17727413.0,East Asia & Pacific,78.07,1.859
Australia,1994,17921818.0,East Asia & Pacific,78.07,1.8419999999999999
Australia,1995,18118416.0,East Asia & Pacific,78.45,1.8219999999999998
Australia,1996,18319637.0,East Asia & Pacific,78.53,1.796
Australia,1997,18525153.0,East Asia & Pacific,78.79,1.778
Australia,1998,18734878.0,East Asia & Pacific,79.28,1.7619999999999998
Australia,1999,18947894.0,East Asia & Pacific,79.53,1.755
Australia,2000,19164351.0,East Asia & Pacific,79.93,1.756
Australia,2001,19382188.0,East Asia & Pacific,80.27,1.729
Australia,2002,19604051.0,East Asia & Pacific,80.29,1.756
Australia,2003,19840120.0,East Asia & Pacific,80.69,1.7480000000000002
Australia,2004,20103822.0,East Asia & Pacific,81.04,1.7630000000000001
Australia,2005,20403520.0,East Asia & Pacific,81.44,1.791
Australia,2006,20744295.0,East Asia & Pacific,81.63,1.817
Australia,2007,21119988.0,East Asia & Pacific,81.67,1.92
Australia,2008,21513817.0,East Asia & Pacific,81.567,1.956
Australia,2009,21902300.0,East Asia & Pacific,81.93700000000001,1.903
Australia,2010,22268384.0,East Asia & Pacific,82.09100000000001,1.886
Australia,2011,22605732.0,East Asia & Pacific,82.23100000000001,1.8840000000000001
Australia,2012,22918688.0,East Asia & Pacific,82.36399999999999,1.8869999999999998
Australia,2013,23213944.0,East Asia & Pacific,82.49600000000001,1.882
Austria,1964,7220812.0,Europe & Central Asia,70.16,2.795
Austria,1965,7268015.0,Europe & Central Asia,69.95,2.7030000000000003
Austria,1966,7312775.0,Europe & Central Asia,70.26,2.6630000000000003
Austria,1967,7355039.0,Europe & Central Asia,70.14,2.6210000000000004
Austria,1968,7394601.0,Europe & Central Asia,70.29,2.5860000000000003
Austria,1969,7431574.0,Europe & Central Asia,70.06,2.488
Austria,1970,7465908.0,Europe & Central Asia,70.11,2.292
Austria,1971,7497731.0,Europe & Central Asia,70.31,2.2
Austria,1972,7526469.0,Europe & Central Asia,70.63,2.085
Austria,1973,7550638.0,Europe & Central Asia,71.21,1.9380000000000002
Austria,1974,7568347.0,Europe & Central Asia,71.2,1.9080000000000001
Austria,1975,7578498.0,Europe & Central Asia,71.33,1.827
Austria,1976,7580564.0,Europe & Central Asia,71.82,1.6880000000000002
Austria,1977,7575669.0,Europe & Central Asia,72.17,1.631
Austria,1978,7566450.0,Europe & Central Asia,72.25,1.604
Austria,1979,7556551.0,Europe & Central Asia,72.56,1.598
Austria,1980,7548798.0,Europe & Central Asia,72.7,1.652
Austria,1981,7544359.0,Europe & Central Asia,73.02,1.6740000000000002
Austria,1982,7543194.0,Europe & Central Asia,73.18,1.661
Austria,1983,7545472.0,Europe & Central Asia,73.25,1.5590000000000002
Austria,1984,7550960.0,Europe & Central Asia,73.79,1.5219999999999998
Austria,1985,7559621.0,Europe & Central Asia,74.01,1.474
Austria,1986,7570906.0,Europe & Central Asia,74.49,1.449
Austria,1987,7585345.0,Europe & Central Asia,74.93,1.432
Austria,1988,7605095.0,Europe & Central Asia,75.41,1.4469999999999998
Austria,1989,7632984.0,Europe & Central Asia,75.5,1.446
Austria,1990,7670513.0,Europe & Central Asia,75.77,1.4569999999999999
Austria,1991,7719577.0,Europe & Central Asia,75.83,1.507
Austria,1992,7778255.0,Europe & Central Asia,76.04,1.505
Austria,1993,7839625.0,Europe & Central Asia,76.27,1.501
Austria,1994,7894229.0,Europe & Central Asia,76.59,1.465
Austria,1995,7935624.0,Europe & Central Asia,76.83,1.4240000000000002
Austria,1996,7960464.0,Europe & Central Asia,77.1,1.446
Austria,1997,7971553.0,Europe & Central Asia,77.5,1.393
Austria,1998,7976117.0,Europe & Central Asia,77.87,1.37
Austria,1999,7984694.0,Europe & Central Asia,78.05,1.34
Austria,2000,8004712.0,Europe & Central Asia,78.33,1.365
Austria,2001,8038480.0,Europe & Central Asia,78.83,1.33
Austria,2002,8083059.0,Europe & Central Asia,78.96,1.393
Austria,2003,8134235.0,Europe & Central Asia,78.96,1.376
Austria,2004,8185553.0,Europe & Central Asia,79.47,1.419
Austria,2005,8232196.0,Europe & Central Asia,79.64,1.406
Austria,2006,8273208.0,Europe & Central Asia,80.1,1.405
Austria,2007,8309783.0,Europe & Central Asia,80.3,1.379
Austria,2008,8341806.0,Europe & Central Asia,80.51,1.411
Austria,2009,8369639.0,Europe & Central Asia,80.392,1.391
Austria,2010,8393644.0,Europe & Central Asia,80.595,1.4380000000000002
Austria,2011,8413429.0,Europe & Central Asia,80.785,1.443
Austria,2012,8428915.0,Europe & Central Asia,80.965,1.4569999999999999
Austria,2013,8441263.0,Europe & Central Asia,81.137,1.4709999999999999
Azerbaijan,1964,4440733.0,Europe & Central Asia,62.701,5.468
Azerbaijan,1965,4574500.0,Europe & Central Asia,63.117,5.352
Azerbaijan,1966,4702919.0,Europe & Central Asia,63.533,5.21
Azerbaijan,1967,4826262.0,Europe & Central Asia,63.945,5.056
Azerbaijan,1968,4944932.0,Europe & Central Asia,64.342,4.901
Azerbaijan,1969,5059921.0,Europe & Central Asia,64.712,4.753
Azerbaijan,1970,5172002.0,Europe & Central Asia,65.035,4.612
Azerbaijan,1971,5281238.0,Europe & Central Asia,65.28699999999999,4.479
Azerbaijan,1972,5387375.0,Europe & Central Asia,65.457,4.348
Azerbaijan,1973,5490572.0,Europe & Central Asia,65.545,4.216
Azerbaijan,1974,5591016.0,Europe & Central Asia,65.554,4.084
Azerbaijan,1975,5688997.0,Europe & Central Asia,65.49600000000001,3.95
Azerbaijan,1976,5784587.0,Europe & Central Asia,65.387,3.8139999999999996
Azerbaijan,1977,5878259.0,Europe & Central Asia,65.25399999999999,3.676
Azerbaijan,1978,5971198.0,Europe & Central Asia,65.124,3.5389999999999997
Azerbaijan,1979,6064905.0,Europe & Central Asia,65.017,3.407
Azerbaijan,1980,6160502.0,Europe & Central Asia,64.964,3.286
Azerbaijan,1981,6258490.0,Europe & Central Asia,64.99600000000001,3.179
Azerbaijan,1982,6358780.0,Europe & Central Asia,65.108,3.092
Azerbaijan,1983,6461139.0,Europe & Central Asia,65.283,3.0260000000000002
Azerbaijan,1984,6565062.0,Europe & Central Asia,65.499,2.98
Azerbaijan,1985,6670151.0,Europe & Central Asia,65.695,2.9539999999999997
Azerbaijan,1986,6775858.0,Europe & Central Asia,65.796,2.947
Azerbaijan,1987,6882160.0,Europe & Central Asia,65.757,2.9530000000000003
Azerbaijan,1988,6989708.0,Europe & Central Asia,65.567,2.964
Azerbaijan,1989,7099449.0,Europe & Central Asia,65.24600000000001,2.9730000000000003
Azerbaijan,1990,7211692.0,Europe & Central Asia,64.858,2.969
Azerbaijan,1991,7327570.0,Europe & Central Asia,64.494,2.94
Azerbaijan,1992,7445925.0,Europe & Central Asia,64.245,2.883
Azerbaijan,1993,7562075.0,Europe & Central Asia,64.171,2.799
Azerbaijan,1994,7669735.0,Europe & Central Asia,64.291,2.688
Azerbaijan,1995,7764798.0,Europe & Central Asia,64.59100000000001,2.5610000000000004
Azerbaijan,1996,7845310.0,Europe & Central Asia,65.023,2.427
Azerbaijan,1997,7913692.0,Europe & Central Asia,65.51100000000001,2.301
Azerbaijan,1998,7975648.0,Europe & Central Asia,65.99,2.193
Azerbaijan,1999,8039312.0,Europe & Central Asia,66.438,2.108
Azerbaijan,2000,8110723.0,Europe & Central Asia,66.851,2.049
Azerbaijan,2001,8191464.0,Europe & Central Asia,67.249,2.0140000000000002
Azerbaijan,2002,8280252.0,Europe & Central Asia,67.66199999999999,1.9969999999999999
Azerbaijan,2003,8376733.0,Europe & Central Asia,68.105,1.989
Azerbaijan,2004,8479668.0,Europe & Central Asia,68.57,1.9869999999999999
Azerbaijan,2005,8587902.0,Europe & Central Asia,69.033,1.9880000000000002
Azerbaijan,2006,8701719.0,Europe & Central Asia,69.46600000000001,1.989
Azerbaijan,2007,8821012.0,Europe & Central Asia,69.84100000000001,1.989
Azerbaijan,2008,8943600.0,Europe & Central Asia,70.142,1.986
Azerbaijan,2009,9066604.0,Europe & Central Asia,70.366,1.98
Azerbaijan,2010,9187783.0,Europe & Central Asia,70.518,1.97
Azerbaijan,2011,9306023.0,Europe & Central Asia,70.616,1.956
Azerbaijan,2012,9421233.0,Europe & Central Asia,70.686,1.94
Azerbaijan,2013,9533445.0,Europe & Central Asia,70.753,1.9240000000000002
Bahamas,1964,133709.0,America,64.189,4.22
Bahamas,1965,140063.0,America,64.498,4.0569999999999995
Bahamas,1966,146379.0,America,64.8,3.8930000000000002
Bahamas,1967,152623.0,America,65.095,3.75
Bahamas,1968,158644.0,America,65.383,3.641
Bahamas,1969,164263.0,America,65.665,3.571
Bahamas,1970,169367.0,America,65.943,3.531
Bahamas,1971,173875.0,America,66.218,3.5039999999999996
Bahamas,1972,177849.0,America,66.49,3.469
Bahamas,1973,181490.0,America,66.759,3.411
Bahamas,1974,185091.0,America,67.027,3.33
Bahamas,1975,188870.0,America,67.291,3.234
Bahamas,1976,192885.0,America,67.55,3.139
Bahamas,1977,197090.0,America,67.803,3.062
Bahamas,1978,201474.0,America,68.05,3.012
Bahamas,1979,205990.0,America,68.29,2.99
Bahamas,1980,210600.0,America,68.524,2.989
Bahamas,1981,215330.0,America,68.755,2.9939999999999998
Bahamas,1982,220188.0,America,68.984,2.989
Bahamas,1983,225083.0,America,69.212,2.965
Bahamas,1984,229899.0,America,69.438,2.9189999999999996
Bahamas,1985,234553.0,America,69.663,2.8569999999999998
Bahamas,1986,238989.0,America,69.88600000000001,2.7889999999999997
Bahamas,1987,243236.0,America,70.104,2.728
Bahamas,1988,247409.0,America,70.316,2.6830000000000003
Bahamas,1989,251671.0,America,70.518,2.654
Bahamas,1990,256128.0,America,70.705,2.639
Bahamas,1991,260845.0,America,70.869,2.6310000000000002
Bahamas,1992,265761.0,America,71.01,2.6210000000000004
Bahamas,1993,270701.0,America,71.131,2.6010000000000004
Bahamas,1994,275426.0,America,71.23899999999999,2.5660000000000003
Bahamas,1995,279774.0,America,71.351,2.5140000000000002
Bahamas,1996,283677.0,America,71.482,2.443
Bahamas,1997,287217.0,America,71.646,2.3569999999999998
Bahamas,1998,290571.0,America,71.85,2.263
Bahamas,1999,293988.0,America,72.093,2.165
Bahamas,2000,297651.0,America,72.37,2.0709999999999997
Bahamas,2001,301606.0,America,72.668,1.989
Bahamas,2002,305801.0,America,72.971,1.9240000000000002
Bahamas,2003,310201.0,America,73.264,1.88
Bahamas,2004,314739.0,America,73.538,1.857
Bahamas,2005,319358.0,America,73.78699999999999,1.8530000000000002
Bahamas,2006,324066.0,America,74.01100000000001,1.8619999999999999
Bahamas,2007,328861.0,America,74.21600000000001,1.876
Bahamas,2008,333661.0,America,74.407,1.889
Bahamas,2009,338358.0,America,74.587,1.8980000000000001
Bahamas,2010,342877.0,America,74.757,1.901
Bahamas,2011,347176.0,America,74.92,1.8980000000000001
Bahamas,2012,351275.0,America,75.079,1.893
Bahamas,2013,355233.0,America,75.237,1.8880000000000001
Bahrain,1964,181833.0,Middle East & North Africa,57.181999999999995,7.192
Bahrain,1965,186351.0,Middle East & North Africa,58.388999999999996,7.165
Bahrain,1966,190734.0,Middle East & North Africa,59.526,7.101
Bahrain,1967,195111.0,Middle East & North Africa,60.599,6.997999999999999
Bahrain,1968,199818.0,Middle East & North Africa,61.611000000000004,6.86
Bahrain,1969,205291.0,Middle East & North Africa,62.562,6.69
Bahrain,1970,211878.0,Middle East & North Africa,63.45,6.497999999999999
Bahrain,1971,219532.0,Middle East & North Africa,64.27600000000001,6.292999999999999
Bahrain,1972,228255.0,Middle East & North Africa,65.043,6.0889999999999995
Bahrain,1973,238468.0,Middle East & North Africa,65.757,5.895
Bahrain,1974,250683.0,Middle East & North Africa,66.421,5.716
Bahrain,1975,265160.0,Middle East & North Africa,67.04,5.556
Bahrain,1976,282245.0,Middle East & North Africa,67.615,5.414
Bahrain,1977,301559.0,Middle East & North Africa,68.15100000000001,5.2829999999999995
Bahrain,1978,321751.0,Middle East & North Africa,68.65,5.157
Bahrain,1979,340980.0,Middle East & North Africa,69.116,5.0360000000000005
Bahrain,1980,357957.0,Middle East & North Africa,69.54899999999999,4.917
Bahrain,1981,372074.0,Middle East & North Africa,69.95,4.802
Bahrain,1982,383785.0,Middle East & North Africa,70.319,4.69
Bahrain,1983,394164.0,Middle East & North Africa,70.656,4.581
Bahrain,1984,404829.0,Middle East & North Africa,70.965,4.4719999999999995
Bahrain,1985,416929.0,Middle East & North Africa,71.248,4.362
Bahrain,1986,430845.0,Middle East & North Africa,71.507,4.248
Bahrain,1987,446142.0,Middle East & North Africa,71.745,4.128
Bahrain,1988,462184.0,Middle East & North Africa,71.967,4.002
Bahrain,1989,477995.0,Middle East & North Africa,72.17699999999999,3.872
Bahrain,1990,492891.0,Middle East & North Africa,72.382,3.738
Bahrain,1991,506685.0,Middle East & North Africa,72.587,3.6010000000000004
Bahrain,1992,519696.0,Middle East & North Africa,72.794,3.466
Bahrain,1993,532362.0,Middle East & North Africa,73.00399999999999,3.335
Bahrain,1994,545329.0,Middle East & North Africa,73.22,3.2119999999999997
Bahrain,1995,559069.0,Middle East & North Africa,73.439,3.1
Bahrain,1996,574914.0,Middle East & North Africa,73.661,3.005
Bahrain,1997,592986.0,Middle East & North Africa,73.87899999999999,2.926
Bahrain,1998,611237.0,Middle East & North Africa,74.092,2.862
Bahrain,1999,626765.0,Middle East & North Africa,74.298,2.81
Bahrain,2000,638193.0,Middle East & North Africa,74.497,2.765
Bahrain,2001,642510.0,Middle East & North Africa,74.69,2.718
Bahrain,2002,642070.0,Middle East & North Africa,74.87899999999999,2.665
Bahrain,2003,647164.0,Middle East & North Africa,75.064,2.602
Bahrain,2004,671760.0,Middle East & North Africa,75.247,2.529
Bahrain,2005,724807.0,Middle East & North Africa,75.42399999999999,2.449
Bahrain,2006,811410.0,Middle East & North Africa,75.595,2.367
Bahrain,2007,925733.0,Middle East & North Africa,75.759,2.292
Bahrain,2008,1052359.0,Middle East & North Africa,75.914,2.229
Bahrain,2009,1169578.0,Middle East & North Africa,76.062,2.1790000000000003
Bahrain,2010,1261835.0,Middle East & North Africa,76.203,2.142
Bahrain,2011,1323535.0,Middle East & North Africa,76.339,2.115
Bahrain,2012,1359485.0,Middle East & North Africa,76.47399999999999,2.094
Bahrain,2013,1377273.0,Middle East & North Africa,76.608,2.075
Bangladesh,1964,56071080.0,South Asia,49.297,6.853
Bangladesh,1965,57791778.0,South Asia,49.652,6.877999999999999
